1.5	-38	0	1.36277640184	-3.19E-02	0
2	-38	0	1.36452696171	-4.28E-02	0
2.5	-38	0	1.36739959617	-5.30E-02	-9.00E-21
3	-38	0	1.37016037468	-6.25E-02	2.95E-20
3.5	-38	0	1.37366971988	-7.23E-02	0
4	-38	0	1.37771651643	-8.20E-02	-3.26E-20
4.5	-38	0	1.38258299822	-9.05E-02	0
5	-38	0	1.3878044148	-9.87E-02	-5.64E-20
5.5	-38	0	1.39378079419	-0.106233452939	5.15E-20
6	-38	0	1.39998834993	-0.113686474496	0
6.5	-38	0	1.40612547681	-0.1204682253	6.99E-20
7	-38	0	1.41320480238	-0.127585046438	1.86E-19
7.5	-38	0	1.42058978241	-0.134369726655	0
0	-36	0	1.35243123327	4.74E-19	0
0.5	-36	0	1.35314387467	-1.30E-02	0
1	-36	0	1.35385651608	-2.61E-02	0
1.5	-36	0	1.35537594798	-3.90E-02	-1.39E-20
2	-36	0	1.35689537987	-5.20E-02	0
2.5	-36	0	1.3596335193	-6.36E-02	0
3	-36	0	1.36237165872	-7.52E-02	0
3.5	-36	0	1.36584014196	-8.69E-02	0
4	-36	0	1.36930862519	-9.86E-02	0
4.5	-36	0	1.3740121496	-0.109259214446	3.28E-20
5	-36	0	1.378715674	-0.119877907626	0
5.5	-36	0	1.3849355687	-0.130008354494	0
6	-36	0	1.39115546341	-0.140138801362	0
6.5	-36	0	1.39818690046	-0.146718617761	0
7	-36	0	1.40521833751	-0.15329843416	0
7.5	-36	0	1.41308029183	-0.159582948038	-8.09E-37
0	-34	0	1.34441963361	4.37E-35	0
0.5	-34	0	1.34465745852	-1.40E-02	0
1	-34	0	1.34478879588	-2.82E-02	0
1.5	-34	0	1.34616386467	-4.40E-02	6.88E-20
2	-34	0	1.34781723667	-5.99E-02	-5.16E-20
2.5	-34	0	1.3502296349	-7.42E-02	-1.53E-20
3	-34	0	1.35306707339	-8.76E-02	0
3.5	-34	0	1.35624024292	-0.10134668813	0
4	-34	0	1.3596257196	-0.114700582072	7.33E-20
4.5	-34	0	1.36368340825	-0.128033184706	0
5	-34	0	1.36847473136	-0.141590102872	5.28E-21
5.5	-34	0	1.37408217927	-0.1533429198	2.43E-36
6	-34	0	1.37982413202	-0.164709099659	1.31E-19
6.5	-34	0	1.38614555878	-0.175963672389	4.38E-20
7	-34	0	1.39334127854	-0.185721322992	-8.75E-20
7.5	-34	0	1.4012896612	-0.193049885347	6.32E-20
0	-32	0	-3.94E-03	-2.51E-35	-4.93E-51
0.5	-32	0	-8.27E-03	-1.64E-02	1.70E-17
1	-32	0	-6.38E-03	-3.33E-02	-7.31E-17
1.5	-32	0	-4.91E-03	-5.00E-02	-1.87E-17
2	-32	0	-7.18E-03	-6.55E-02	1.02E-16
2.5	-32	0	-5.99E-03	-8.14E-02	-3.85E-17
3	-32	0	-5.99E-03	-9.71E-02	-1.32E-16
3.5	-32	0	-5.81E-03	-0.112546223357	-6.83E-17
4	-32	0	-6.11E-03	-0.128877300849	4.05E-17
4.5	-32	0	-6.23E-03	-0.144479539617	-7.82E-17
5	-32	0	-4.44E-03	-0.158622285367	8.72E-17
5.5	-32	0	-5.15E-03	-0.172315861176	9.14E-17
6	-32	0	-4.50E-03	-0.185534219456	4.36E-17
6.5	-32	0	-4.25E-03	-0.198901430227	3.53E-17
7	-32	0	-4.58E-03	-0.210946953356	-9.29E-18
7.5	-32	0	-3.77E-03	-0.222290168513	-4.03E-17
0	-30	0	-7.15E-02	2.64E-18	7.66E-33
0.5	-30	0	-7.08E-02	-1.67E-02	-9.65E-18
1	-30	0	-7.04E-02	-3.38E-02	8.39E-17
1.5	-30	0	-7.01E-02	-5.07E-02	-1.11E-17
2	-30	0	-6.99E-02	-6.76E-02	-4.23E-17
2.5	-30	0	-6.82E-02	-8.39E-02	1.98E-17
3	-30	0	-6.76E-02	-0.100399297244	-3.51E-17
3.5	-30	0	-6.63E-02	-0.1165745476	-3.67E-17
4	-30	0	-6.52E-02	-0.132489011025	7.72E-17
4.5	-30	0	-6.34E-02	-0.147841206416	1.31E-17
5	-30	0	-6.16E-02	-0.16283964128	-9.23E-18
5.5	-30	0	-5.95E-02	-0.17814081675	-1.96E-16
6	-30	0	-5.75E-02	-0.192149744378	6.66E-17
6.5	-30	0	-5.49E-02	-0.205750669323	-3.64E-17
7	-30	0	-5.15E-02	-0.21927993471	5.75E-17
7.5	-30	0	-4.88E-02	-0.231773544898	3.68E-18
0	-28	0	-0.140020585371	-1.12E-34	6.87E-50
0.5	-28	0	-0.141100815366	-1.85E-02	-4.00E-18
1	-28	0	-0.140152023464	-3.64E-02	8.67E-17
1.5	-28	0	-0.139740090928	-5.42E-02	5.04E-17
2	-28	0	-0.137986381832	-7.16E-02	-9.32E-17
2.5	-28	0	-0.136452336838	-8.93E-02	1.28E-17
3	-28	0	-0.134182503854	-0.107145488235	-6.26E-17
3.5	-28	0	-0.132623253648	-0.123945108599	-9.37E-18
4	-28	0	-0.129517486342	-0.141161059611	9.08E-17
4.5	-28	0	-0.126311342018	-0.158030504935	1.37E-16
5	-28	0	-0.123220187142	-0.17412861833	1.62E-17
5.5	-28	0	-0.119877888971	-0.189840466887	-5.89E-17
6	-28	0	-0.115811585003	-0.205370555308	7.28E-18
6.5	-28	0	-0.11114723817	-0.220430299235	1.67E-18
7	-28	0	-0.10654654495	-0.234862517399	-2.27E-17
7.5	-28	0	-0.101561951497	-0.24926670433	-4.22E-18
0	-26	0	-0.215774682412	-1.86E-18	3.00E-20
0.5	-26	0	-0.216389699322	-1.96E-02	1.17E-17
1	-26	0	-0.215391216083	-3.92E-02	-8.68E-17
1.5	-26	0	-0.214462958238	-5.86E-02	-8.43E-17
2	-26	0	-0.21242957253	-7.84E-02	-7.13E-17
2.5	-26	0	-0.210254738087	-9.78E-02	-2.94E-17
3	-26	0	-0.207280966028	-0.117112340397	1.12E-17
3.5	-26	0	-0.203863263898	-0.136528738251	-5.91E-17
4	-26	0	-0.200363732644	-0.155458766919	-5.55E-17
4.5	-26	0	-0.1958663432	-0.173607643501	-1.26E-17
5	-26	0	-0.190584504614	-0.191424985851	-4.26E-17
5.5	-26	0	-0.185471623974	-0.208914580381	-1.33E-17
6	-26	0	-0.179475349628	-0.22575045554	-7.39E-17
6.5	-26	0	-0.17341215698	-0.242634767478	7.88E-17
7	-26	0	-0.166275571685	-0.25870574377	-9.38E-17
7.5	-26	0	-0.15917741021	-0.273616672307	1.61E-17
0	-24	0	-0.299325257306	-8.65E-35	1.03E-36
0.5	-24	0	-0.298980880878	-2.16E-02	-1.48E-17
1	-24	0	-0.297849300648	-4.39E-02	-1.11E-18
1.5	-24	0	-0.297061629689	-6.59E-02	-3.98E-17
2	-24	0	-0.294805739822	-8.79E-02	-3.27E-18
2.5	-24	0	-0.292046216565	-0.109374101661	3.21E-17
3	-24	0	-0.288481903008	-0.130671470289	5.73E-17
3.5	-24	0	-0.283920207299	-0.152336978186	-3.87E-17
4	-24	0	-0.279345966749	-0.173027104885	-1.03E-16
